model,primary_failed_part,mileage,age,date,claims_count
Leaf,HV Battery,37141.2,7.81,2025-02-19,0
Leaf,HV Battery,34529.1,7.23,2025-03-10,1
Leaf,HV Battery,35110.7,6.91,2025-02-14,0
Leaf,HV Battery,37314.8,7.74,2025-01-14,0
Leaf,HV Battery,38518.0,8.22,2025-05-30,1
Leaf,HV Battery,36360.7,7.51,2025-04-02,1
Leaf,HV Battery,34730.7,8.3,2025-03-05,0
Leaf,HV Battery,36239.2,7.19,2025-04-22,0
Leaf,HV Battery,34796.7,8.24,2025-04-27,1
Leaf,HV Battery,37336.7,7.86,2025-06-12,0
Leaf,HV Battery,37799.5,7.22,2025-06-21,1
Leaf,HV Battery,34336.8,7.66,2025-05-02,0
Leaf,HV Battery,34498.8,7.99,2025-06-10,1
Leaf,HV Battery,36803.6,7.9,2025-03-04,1
Leaf,HV Battery,33581.5,8.38,2025-03-12,0
Leaf,HV Battery,35986.2,7.09,2025-06-19,1
Leaf,HV Battery,33256.4,7.41,2025-05-27,1
Leaf,HV Battery,38309.7,7.36,2025-05-21,1
Leaf,HV Battery,33510.9,8.12,2025-06-13,1
Leaf,HV Battery,36970.0,7.48,2025-06-10,0
Leaf,HV Battery,36285.5,7.6,2025-04-03,1
Leaf,HV Battery,36482.7,7.58,2025-02-15,0
Leaf,HV Battery,36322.1,7.71,2025-06-09,1
Leaf,HV Battery,34342.1,8.06,2025-05-01,0
Leaf,HV Battery,35510.7,8.08,2025-03-01,1
Leaf,HV Battery,36291.8,7.68,2025-04-02,1
Leaf,HV Battery,37470.8,7.8,2025-04-14,0
Leaf,HV Battery,36215.3,7.59,2025-01-24,1
Leaf,HV Battery,34575.0,7.77,2025-03-27,1
Leaf,HV Battery,33805.8,7.76,2025-06-26,1
Leaf,HV Battery,35751.2,7.3,2025-02-15,1
Leaf,HV Battery,37669.0,8.26,2025-04-09,1
Leaf,HV Battery,37809.1,7.63,2025-04-14,0
Leaf,HV Battery,35703.7,7.57,2025-04-05,0
Leaf,HV Battery,36701.6,7.64,2025-03-27,0
Leaf,HV Battery,35777.4,7.84,2025-05-25,1
Leaf,HV Battery,33458.9,7.69,2025-01-17,0
Leaf,HV Battery,37018.5,9.17,2025-03-10,0
Leaf,HV Battery,32267.0,7.46,2025-05-05,0
Leaf,HV Battery,34332.8,7.22,2025-04-10,1
Leaf,HV Battery,38859.6,7.69,2025-02-10,0
Leaf,HV Battery,35100.9,7.94,2025-04-05,0
Leaf,HV Battery,34355.9,7.98,2025-03-05,0
Leaf,HV Battery,34370.4,8.24,2025-06-13,1
Leaf,HV Battery,35634.8,8.24,2025-05-11,0
Leaf,HV Battery,36482.4,6.8,2025-01-16,1
Leaf,HV Battery,33242.2,8.33,2025-06-08,1
Leaf,HV Battery,34838.8,7.02,2025-04-17,1
Leaf,HV Battery,34521.3,7.56,2025-04-17,0
Leaf,HV Battery,37649.4,7.38,2025-03-18,1
Leaf,HV Battery,35201.9,8.13,2025-01-27,1
Leaf,HV Battery,34575.0,7.38,2025-03-10,0
Leaf,HV Battery,36061.0,8.01,2025-05-02,1
Leaf,HV Battery,35284.1,7.94,2025-04-05,0
Leaf,HV Battery,34456.9,6.94,2025-02-26,1
Leaf,HV Battery,36945.4,7.31,2025-03-05,0
Leaf,HV Battery,34325.6,7.79,2025-04-14,0
Leaf,HV Battery,37107.4,7.67,2025-05-29,1
Leaf,HV Battery,34501.6,8.27,2025-06-28,1
Leaf,HV Battery,34848.4,7.6,2025-04-05,1
Leaf,HV Battery,32602.7,7.74,2025-02-10,0
Leaf,HV Battery,37949.0,7.14,2025-03-15,0
Leaf,HV Battery,34132.4,7.69,2025-04-24,0
Leaf,HV Battery,36341.3,7.82,2025-03-11,1
Leaf,HV Battery,35456.4,7.45,2025-04-11,1
Leaf,HV Battery,37805.5,6.89,2025-04-22,1
Leaf,HV Battery,37398.4,8.48,2025-03-23,1
Leaf,HV Battery,36697.4,7.47,2025-06-20,0
Leaf,HV Battery,35896.7,7.25,2025-03-01,0
Leaf,HV Battery,33694.6,7.91,2025-03-28,0
Leaf,HV Battery,36417.4,7.84,2025-02-23,0
Leaf,HV Battery,33273.9,8.6,2025-05-24,1
Leaf,HV Battery,36397.2,7.65,2025-05-29,1
Leaf,HV Battery,35533.3,7.47,2025-06-28,1
Leaf,HV Battery,33862.5,8.65,2025-06-26,0
Leaf,HV Battery,33885.4,7.45,2025-06-29,1
Leaf,HV Battery,34802.3,7.43,2025-04-15,1
Leaf,HV Battery,35407.1,7.54,2025-02-02,0
Leaf,HV Battery,35160.5,7.58,2025-06-12,1
Leaf,HV Battery,34975.4,7.11,2025-05-28,1
Leaf,HV Battery,34834.5,7.65,2025-05-22,1
Leaf,HV Battery,34903.3,7.6,2025-03-28,1
Leaf,HV Battery,37013.7,7.5,2025-03-05,1
Leaf,HV Battery,37177.5,8.47,2025-02-09,0
Leaf,HV Battery,34236.5,7.84,2025-03-16,0
Leaf,HV Battery,35814.8,7.72,2025-02-21,0
Leaf,HV Battery,32525.4,8.04,2025-04-10,0
Leaf,HV Battery,34722.3,8.15,2025-05-07,1
Leaf,HV Battery,35359.1,8.14,2025-06-01,1
Leaf,HV Battery,36294.3,7.99,2025-02-08,0
Leaf,HV Battery,36494.4,7.65,2025-03-18,1
Leaf,HV Battery,34745.7,7.87,2025-01-27,0
Leaf,HV Battery,36621.8,7.7,2025-03-28,1
Leaf,HV Battery,36763.4,7.42,2025-05-02,1
Leaf,HV Battery,35837.4,8.14,2025-01-21,1
Leaf,HV Battery,35835.7,7.66,2025-02-10,1
Leaf,HV Battery,36994.2,8.31,2025-06-14,0
Leaf,HV Battery,36441.1,7.09,2025-04-28,0
Leaf,HV Battery,34026.9,8.09,2025-06-15,1
Leaf,HV Battery,34546.5,7.73,2025-06-28,1
Leaf,HV Battery,34479.4,8.03,2025-04-18,1
Leaf,HV Battery,36324.1,7.46,2025-02-20,1
Leaf,HV Battery,36905.3,8.05,2025-06-10,1
Leaf,HV Battery,36449.9,7.79,2025-05-21,0
Leaf,HV Battery,41942.0,7.16,2025-02-27,0
Leaf,HV Battery,34884.0,7.7,2025-03-24,0
Leaf,HV Battery,37638.1,7.6,2025-03-11,1
Leaf,HV Battery,37420.8,7.48,2025-02-24,1
Leaf,HV Battery,36225.1,8.04,2025-06-18,1
Leaf,HV Battery,34330.9,8.01,2025-03-15,0
Leaf,HV Battery,37964.8,7.67,2025-04-16,1
Leaf,HV Battery,33688.5,7.59,2025-05-21,1
Leaf,HV Battery,35275.5,8.08,2025-03-26,1
Leaf,HV Battery,33846.8,7.96,2025-05-09,1
Leaf,HV Battery,36424.8,7.89,2025-04-20,1
Leaf,HV Battery,37571.0,7.81,2025-03-05,1
Leaf,HV Battery,34444.6,7.69,2025-06-21,1
Leaf,HV Battery,35511.3,7.52,2025-05-28,1
Leaf,HV Battery,32847.9,7.75,2025-01-07,0
Leaf,HV Battery,35841.7,7.69,2025-04-16,1
Leaf,HV Battery,35482.0,7.36,2025-01-26,0
Leaf,HV Battery,31148.4,7.6,2025-04-11,0
Leaf,HV Battery,33023.7,7.84,2025-05-18,1
Leaf,HV Battery,33494.8,7.68,2025-02-07,1
Leaf,HV Battery,34865.4,7.42,2025-03-17,0
Leaf,HV Battery,37160.1,7.26,2025-05-25,0
Leaf,HV Battery,31220.9,7.23,2025-05-01,1
Leaf,HV Battery,38088.7,7.6,2025-06-01,1
Leaf,HV Battery,37306.3,7.69,2025-06-13,0
Leaf,HV Battery,37515.4,7.38,2025-03-02,1
Leaf,HV Battery,35890.1,8.01,2025-06-07,1
Leaf,HV Battery,33145.9,7.3,2025-06-05,0
Leaf,HV Battery,34942.9,7.88,2025-05-20,1
Leaf,HV Battery,33982.0,8.14,2025-06-18,0
Leaf,HV Battery,37072.4,7.68,2025-01-20,1
Leaf,HV Battery,36176.3,7.98,2025-04-17,1
Leaf,HV Battery,36893.9,7.89,2025-01-25,1
Leaf,HV Battery,34355.6,7.07,2025-04-01,0
Leaf,HV Battery,35668.0,8.18,2025-02-27,1
Leaf,HV Battery,37740.4,7.82,2025-06-22,0
Leaf,HV Battery,34579.7,8.06,2025-05-09,1
Leaf,HV Battery,33443.4,7.46,2025-01-22,0
Leaf,HV Battery,32853.6,8.08,2025-01-26,0
Leaf,HV Battery,32491.2,7.86,2025-04-11,0
Leaf,HV Battery,39501.5,7.85,2025-05-12,1
Leaf,HV Battery,33671.8,7.54,2025-06-17,1
Leaf,HV Battery,32715.4,7.36,2025-02-20,1
Leaf,HV Battery,34121.9,7.38,2025-06-27,1
Leaf,HV Battery,35628.7,6.63,2025-04-29,1
Leaf,HV Battery,33187.7,7.92,2025-01-23,1
Leaf,HV Battery,39100.7,7.87,2025-01-08,0
Leaf,HV Battery,33903.0,8.03,2025-03-04,1
Leaf,HV Battery,37321.4,7.41,2025-01-06,0
Leaf,HV Battery,33864.8,8.32,2025-05-08,1
Leaf,HV Battery,33475.4,8.37,2025-02-23,1
Leaf,HV Battery,36381.0,8.19,2025-05-02,1
Leaf,HV Battery,37179.8,8.1,2025-02-03,1
Leaf,HV Battery,33360.2,7.98,2025-04-08,0
Leaf,HV Battery,37632.3,7.61,2025-01-16,1
Leaf,HV Battery,31868.8,7.2,2025-05-01,1
Leaf,HV Battery,32596.3,7.55,2025-06-26,0
Leaf,HV Battery,32910.0,7.46,2025-02-12,0
Leaf,HV Battery,38968.4,8.02,2025-01-02,1
Leaf,HV Battery,36479.0,8.14,2025-01-25,1
Leaf,HV Battery,33111.9,7.34,2025-03-12,1
Leaf,HV Battery,35569.0,7.44,2025-05-18,1
Leaf,HV Battery,34728.7,7.94,2025-06-07,0
Leaf,HV Battery,37055.8,7.91,2025-04-19,0
Leaf,HV Battery,37419.7,6.68,2025-05-04,1
Leaf,HV Battery,38953.5,8.01,2025-05-22,0
Leaf,HV Battery,34755.7,7.13,2025-01-05,1
Leaf,HV Battery,35075.6,7.39,2025-05-23,0
Leaf,HV Battery,37528.9,7.96,2025-02-05,0
Leaf,HV Battery,34244.5,7.16,2025-04-09,1
Leaf,HV Battery,34948.1,8.09,2025-03-12,1
Leaf,HV Battery,36352.1,7.16,2025-05-27,0
Leaf,HV Battery,34456.6,8.08,2025-02-23,1
Leaf,HV Battery,35153.2,7.68,2025-01-31,1
Leaf,HV Battery,38729.6,7.29,2025-02-03,1
Leaf,HV Battery,37374.6,7.54,2025-02-01,0
Leaf,HV Battery,34737.0,7.77,2025-03-15,0
Leaf,HV Battery,35946.7,7.94,2025-04-12,0
Leaf,HV Battery,35105.1,7.96,2025-02-20,1
Leaf,HV Battery,35628.2,7.49,2025-06-01,1
Leaf,HV Battery,33187.3,7.94,2025-03-18,1
Leaf,HV Battery,35926.8,7.44,2025-04-24,0
Leaf,HV Battery,32879.6,7.47,2025-04-12,0
Leaf,HV Battery,31926.7,8.08,2025-02-17,1
Leaf,HV Battery,35191.4,7.8,2025-03-24,0
Leaf,HV Battery,34670.5,8.38,2025-06-14,0
Leaf,HV Battery,36626.5,7.56,2025-03-13,0
Leaf,HV Battery,34780.4,7.46,2025-02-06,1
Leaf,HV Battery,35123.9,7.85,2025-05-29,0
Leaf,HV Battery,36004.1,7.6,2025-06-12,1
Leaf,HV Battery,37952.3,6.93,2025-02-12,0
Leaf,HV Battery,34348.4,7.97,2025-04-10,0
Leaf,HV Battery,37877.1,7.78,2025-06-29,0
Leaf,HV Battery,38035.1,8.36,2025-03-17,1
Leaf,HV Battery,34755.3,7.38,2025-03-30,1
Leaf,HV Battery,33858.8,7.15,2025-04-14,0
Leaf,HV Battery,33212.4,7.34,2025-02-22,0
Leaf,HV Battery,33322.7,8.09,2025-02-18,1
Leaf,HV Battery,34596.6,7.17,2025-06-03,1
Leaf,HV Battery,34698.6,7.8,2025-01-28,1
Leaf,HV Battery,34924.3,7.62,2025-04-28,0
Leaf,HV Battery,32150.8,8.05,2025-02-05,0
Leaf,HV Battery,34764.1,7.2,2025-05-30,0
Leaf,HV Battery,35197.3,7.51,2025-05-31,0
Leaf,HV Battery,35603.0,8.68,2025-06-11,0
Leaf,HV Battery,34063.0,7.99,2025-03-18,1
Leaf,HV Battery,34805.9,7.55,2025-01-03,0
Leaf,HV Battery,37608.2,7.77,2025-02-25,1
Leaf,HV Battery,38239.1,7.68,2025-04-12,0
Leaf,HV Battery,37802.5,7.57,2025-05-27,0
Leaf,HV Battery,34174.0,7.87,2025-03-09,0
Leaf,HV Battery,35595.5,7.18,2025-05-10,1
Leaf,HV Battery,35738.5,7.41,2025-06-20,0
Leaf,HV Battery,36831.7,7.44,2025-01-21,0
Leaf,HV Battery,34742.4,7.31,2025-06-20,0
Leaf,HV Battery,37163.5,7.86,2025-01-29,1
Leaf,HV Battery,39413.9,8.19,2025-02-16,0
Leaf,HV Battery,34605.5,7.1,2025-06-14,1
Leaf,HV Battery,34275.9,7.64,2025-04-16,1
Leaf,HV Battery,32197.6,7.37,2025-06-29,1
Leaf,HV Battery,37183.8,7.37,2025-04-09,1
Leaf,HV Battery,33840.0,7.9,2025-03-16,1
Leaf,HV Battery,34427.8,7.7,2025-05-26,0
Leaf,HV Battery,36080.5,7.46,2025-04-28,0
Leaf,HV Battery,36751.8,7.97,2025-01-23,0
Leaf,HV Battery,35961.6,8.28,2025-06-08,0
Leaf,HV Battery,36942.0,7.6,2025-04-15,1
Leaf,HV Battery,34037.6,7.76,2025-04-26,1
Leaf,HV Battery,35263.9,7.68,2025-06-22,1
Leaf,HV Battery,34396.6,7.72,2025-01-07,0
Leaf,HV Battery,38150.3,7.97,2025-04-16,0
Leaf,HV Battery,35628.8,8.18,2025-06-24,1
Leaf,HV Battery,36672.7,7.57,2025-05-21,1
Leaf,HV Battery,35292.4,8.05,2025-02-27,0
Leaf,HV Battery,35809.8,7.86,2025-02-25,1
Leaf,HV Battery,33168.5,7.5,2025-03-26,0
Leaf,HV Battery,35284.7,8.14,2025-02-26,0
Leaf,HV Battery,38731.9,7.35,2025-06-03,1
Leaf,HV Battery,34287.5,7.87,2025-01-29,1
Leaf,HV Battery,39149.4,7.32,2025-01-09,1
Leaf,HV Battery,31913.5,7.76,2025-01-27,1
Leaf,HV Battery,32999.5,7.92,2025-04-10,1
Leaf,HV Battery,36768.5,7.62,2025-01-28,0
Leaf,HV Battery,34590.8,7.43,2025-02-13,0
Leaf,HV Battery,35501.3,7.19,2025-03-31,0
Leaf,HV Battery,34571.3,7.42,2025-05-27,0
Leaf,HV Battery,35875.1,7.83,2025-01-08,0
Leaf,HV Battery,37880.7,7.32,2025-01-30,1
Leaf,HV Battery,34774.8,8.06,2025-04-13,1
Leaf,HV Battery,36224.6,7.45,2025-03-05,0
Leaf,HV Battery,33045.8,8.41,2025-05-26,1
Leaf,HV Battery,32568.4,7.22,2025-06-04,1
Leaf,HV Battery,35717.3,8.07,2025-03-11,0
Leaf,HV Battery,33834.6,7.96,2025-05-30,1
Leaf,HV Battery,33600.4,8.01,2025-01-09,0
Leaf,HV Battery,36825.1,7.36,2025-01-21,0
Leaf,HV Battery,36939.6,7.32,2025-02-19,1
Leaf,HV Battery,30997.2,7.64,2025-02-27,1
Leaf,HV Battery,36068.7,7.99,2025-03-01,0
Leaf,HV Battery,37285.6,7.3,2025-03-11,1
Leaf,HV Battery,35366.7,7.53,2025-03-11,0
Leaf,HV Battery,35363.9,8.59,2025-02-25,0
Leaf,HV Battery,35047.4,7.32,2025-05-02,1
Leaf,HV Battery,34934.0,8.03,2025-06-20,0
Leaf,HV Battery,36244.0,8.1,2025-04-18,1
Leaf,HV Battery,38656.7,8.4,2025-05-04,0
Leaf,HV Battery,33966.1,7.99,2025-06-18,1
Leaf,HV Battery,32292.1,8.12,2025-02-22,0
Leaf,HV Battery,32646.8,7.11,2025-06-25,1
Leaf,HV Battery,35050.8,8.06,2025-03-12,1
Leaf,HV Battery,33724.8,7.5,2025-05-17,1
Leaf,HV Battery,33909.0,7.76,2025-01-26,1
Leaf,HV Battery,37017.2,7.71,2025-03-14,1
Leaf,HV Battery,34288.2,8.29,2025-01-12,1
Leaf,HV Battery,37187.9,7.4,2025-05-25,1
Leaf,HV Battery,33805.6,7.54,2025-05-20,1
Leaf,HV Battery,37120.8,6.7,2025-06-26,0
Leaf,HV Battery,37703.3,7.56,2025-03-09,1
Leaf,HV Battery,33220.1,7.75,2025-01-23,1
Leaf,HV Battery,35884.0,8.04,2025-01-16,0
Leaf,HV Battery,37415.1,7.83,2025-01-19,1
Leaf,HV Battery,36281.2,7.72,2025-04-22,0
Leaf,HV Battery,36563.0,7.47,2025-05-07,1
Leaf,HV Battery,34692.9,7.1,2025-06-03,1
Leaf,HV Battery,38307.7,7.46,2025-02-25,1
Leaf,HV Battery,37289.2,8.18,2025-01-10,0
Leaf,HV Battery,32651.7,7.75,2025-01-19,1
Leaf,HV Battery,36547.8,7.49,2025-03-06,0
Leaf,HV Battery,32967.1,8.27,2025-05-20,0
Leaf,HV Battery,36533.2,7.72,2025-01-24,1
Leaf,HV Battery,33535.5,7.31,2025-01-27,1
Leaf,HV Battery,35682.5,7.52,2025-04-13,1
Leaf,HV Battery,35774.0,7.84,2025-01-03,0
Leaf,HV Battery,34587.9,8.35,2025-03-14,0
Leaf,HV Battery,34050.1,7.33,2025-05-29,1
Leaf,HV Battery,36129.1,7.89,2025-06-17,0
Leaf,HV Battery,33614.3,7.57,2025-06-01,1
Leaf,HV Battery,32660.8,7.48,2025-06-19,1
Leaf,HV Battery,36806.9,7.2,2025-06-18,1
Leaf,HV Battery,33455.3,7.38,2025-01-22,1
Leaf,HV Battery,37404.7,8.08,2025-01-07,0
Leaf,HV Battery,31675.1,7.01,2025-01-13,0
Leaf,HV Battery,35542.7,7.08,2025-03-21,0
Leaf,HV Battery,37522.0,6.85,2025-06-17,1
Leaf,HV Battery,34056.0,7.78,2025-02-11,0
Leaf,HV Battery,37993.4,7.7,2025-01-10,0
Leaf,HV Battery,35946.2,7.77,2025-02-08,1
Leaf,HV Battery,37050.6,7.82,2025-05-16,1
Leaf,HV Battery,36691.6,7.99,2025-05-24,0
Leaf,HV Battery,37314.1,6.86,2025-04-17,1
Leaf,HV Battery,32694.8,7.96,2025-04-17,0
Leaf,HV Battery,38860.6,7.83,2025-01-31,0
Leaf,HV Battery,34930.2,8.08,2025-04-14,0
Leaf,HV Battery,37724.4,7.96,2025-05-20,1
Leaf,HV Battery,35323.2,7.72,2025-01-09,0
Leaf,HV Battery,35851.7,8.21,2025-01-19,1
Leaf,HV Battery,36130.8,7.87,2025-06-08,1
Leaf,HV Battery,37077.4,7.68,2025-06-04,1
Leaf,HV Battery,35842.3,8.46,2025-01-11,0
Leaf,HV Battery,34261.4,7.48,2025-03-05,1
Leaf,HV Battery,33866.1,7.82,2025-03-16,1
Leaf,HV Battery,36050.8,6.96,2025-02-06,1
Leaf,HV Battery,37092.3,7.28,2025-02-01,1
Leaf,HV Battery,36182.8,7.75,2025-02-21,1
Leaf,HV Battery,30373.0,6.79,2025-03-08,0
Leaf,HV Battery,33401.8,8.15,2025-05-09,0
Leaf,HV Battery,32070.9,8.13,2025-03-26,1
Leaf,HV Battery,32261.3,6.86,2025-03-19,1
Leaf,HV Battery,35911.2,7.69,2025-05-22,1
Leaf,HV Battery,32272.9,7.24,2025-03-08,1
Leaf,HV Battery,35926.0,7.56,2025-02-09,1
Leaf,HV Battery,36484.5,7.57,2025-01-16,1
Leaf,HV Battery,37132.7,7.26,2025-02-23,1
Leaf,HV Battery,36425.9,7.21,2025-03-23,0
Leaf,HV Battery,35930.5,7.95,2025-02-20,0
Leaf,HV Battery,33505.7,7.85,2025-01-20,1
Leaf,HV Battery,36383.7,7.89,2025-04-19,1
Leaf,HV Battery,34065.7,7.56,2025-01-16,1
Leaf,HV Battery,38410.4,7.36,2025-06-28,0
Leaf,HV Battery,35634.4,7.62,2025-05-03,1
Leaf,HV Battery,35983.6,8.24,2025-05-25,1
Leaf,HV Battery,34339.5,7.84,2025-06-21,1
Leaf,HV Battery,36640.3,7.57,2025-01-25,0
Leaf,HV Battery,33884.6,7.74,2025-05-05,1
Leaf,HV Battery,35426.7,7.07,2025-06-01,0
Leaf,HV Battery,33994.7,7.98,2025-01-26,1
Leaf,HV Battery,34589.3,7.88,2025-02-22,1
Leaf,HV Battery,33527.6,7.75,2025-05-20,0
Leaf,HV Battery,35605.0,7.82,2025-04-08,0
Leaf,HV Battery,34718.9,7.76,2025-01-16,1
Leaf,HV Battery,38739.5,7.86,2025-01-21,0
Leaf,HV Battery,37991.3,7.63,2025-03-24,1
Leaf,HV Battery,30802.8,7.99,2025-05-04,0
Leaf,HV Battery,38863.5,7.75,2025-01-26,1
Leaf,HV Battery,34376.5,7.73,2025-06-29,1
Leaf,HV Battery,37450.1,7.75,2025-01-23,1
Leaf,HV Battery,34192.2,7.32,2025-05-07,0
Leaf,HV Battery,36650.6,8.91,2025-01-30,0
Leaf,HV Battery,33316.6,7.94,2025-02-22,1
Leaf,HV Battery,36603.1,7.27,2025-02-04,0
Leaf,HV Battery,36811.6,8.48,2025-06-30,1
Leaf,HV Battery,37076.3,7.56,2025-01-26,1
Leaf,HV Battery,32977.4,7.87,2025-05-30,0
Leaf,HV Battery,35129.1,7.95,2025-06-24,0
Leaf,HV Battery,34856.5,7.35,2025-03-21,1
Leaf,HV Battery,35514.9,8.15,2025-01-05,1
Leaf,HV Battery,36825.9,7.59,2025-02-04,1
Leaf,HV Battery,33300.0,7.59,2025-03-19,1
Leaf,HV Battery,34827.1,7.68,2025-04-29,1
Leaf,HV Battery,38888.8,7.58,2025-06-21,0
Leaf,HV Battery,35620.3,8.0,2025-01-02,0
Leaf,HV Battery,36283.5,8.26,2025-02-11,1
Leaf,HV Battery,34424.4,7.44,2025-05-14,0
Leaf,HV Battery,34735.6,7.34,2025-05-23,0
Leaf,HV Battery,35482.4,7.76,2025-06-17,1
Leaf,HV Battery,34797.3,7.91,2025-01-23,0
Leaf,HV Battery,36405.0,7.42,2025-03-16,0
Leaf,HV Battery,36402.9,7.26,2025-01-24,0
Leaf,HV Battery,33745.0,8.25,2025-01-31,0
Leaf,HV Battery,34984.2,7.62,2025-02-03,0
Leaf,HV Battery,38335.7,7.77,2025-05-17,0
Leaf,HV Battery,34928.4,7.35,2025-04-28,0
Leaf,HV Battery,36209.6,8.26,2025-06-11,1
Leaf,HV Battery,35267.5,8.2,2025-03-18,1
Leaf,HV Battery,35129.7,7.41,2025-03-23,0
Leaf,HV Battery,34526.5,7.41,2025-02-04,1
Leaf,HV Battery,37823.3,8.14,2025-05-05,1
Leaf,HV Battery,36076.1,6.79,2025-06-28,1
Leaf,HV Battery,38001.0,7.55,2025-01-20,1
Leaf,HV Battery,34286.0,7.57,2025-06-05,0
Leaf,HV Battery,35456.9,7.87,2025-02-24,0
Leaf,HV Battery,37310.8,7.9,2025-04-22,0
Leaf,HV Battery,35437.3,7.56,2025-05-02,1
Leaf,HV Battery,33832.8,7.85,2025-05-11,0
Leaf,HV Battery,36323.3,7.41,2025-04-05,0
Leaf,HV Battery,33521.2,8.0,2025-05-06,0
Leaf,HV Battery,34639.7,7.25,2025-04-08,1
Leaf,HV Battery,33711.2,7.9,2025-03-17,1
Leaf,HV Battery,38167.0,8.09,2025-04-20,0
Leaf,HV Battery,32063.3,7.66,2025-02-18,0
Leaf,HV Battery,36830.1,7.13,2025-06-04,0
Leaf,HV Battery,38250.5,7.01,2025-01-19,1
Leaf,HV Battery,36456.4,7.57,2025-03-03,0
Leaf,HV Battery,35772.5,7.73,2025-05-22,0
Leaf,HV Battery,33837.5,7.91,2025-01-21,1
Leaf,HV Battery,34985.2,7.92,2025-01-10,0
Leaf,HV Battery,34235.5,7.61,2025-06-13,1
Leaf,HV Battery,36371.1,7.42,2025-05-08,1
Leaf,HV Battery,37458.8,7.81,2025-03-19,1
Leaf,HV Battery,38894.6,7.64,2025-06-07,1
Leaf,HV Battery,35869.6,7.61,2025-01-29,1
Leaf,HV Battery,35396.4,7.91,2025-06-18,1
Leaf,HV Battery,38249.8,8.25,2025-04-08,0
Leaf,HV Battery,36768.2,7.29,2025-02-01,1
Leaf,HV Battery,34734.3,7.93,2025-05-28,0
Leaf,HV Battery,33978.1,7.69,2025-03-15,0
Leaf,HV Battery,35670.3,8.4,2025-02-13,1
Leaf,HV Battery,35108.2,7.09,2025-03-05,0
Leaf,HV Battery,36749.8,8.1,2025-06-14,1
Leaf,HV Battery,39417.9,7.53,2025-02-08,1
Leaf,HV Battery,32957.4,7.84,2025-01-31,0
Leaf,HV Battery,36314.0,7.92,2025-03-31,0
Leaf,HV Battery,34672.4,7.86,2025-03-14,1
Leaf,HV Battery,35575.0,7.48,2025-01-13,1
Leaf,HV Battery,33445.5,7.58,2025-01-20,1
Leaf,HV Battery,35266.9,7.96,2025-03-02,1
Leaf,HV Battery,35330.6,7.5,2025-01-22,0
Leaf,HV Battery,36336.1,7.67,2025-03-27,1
Leaf,HV Battery,34156.8,7.83,2025-02-25,1
Leaf,HV Battery,36568.4,7.67,2025-03-26,1
Leaf,HV Battery,38305.6,8.18,2025-01-14,0
Leaf,HV Battery,36308.7,7.56,2025-04-16,0
Leaf,HV Battery,32166.0,7.23,2025-06-02,1
Leaf,HV Battery,36961.4,7.34,2025-06-19,1
Leaf,HV Battery,36111.9,7.36,2025-04-21,1
Leaf,HV Battery,35066.4,7.52,2025-06-19,0
Leaf,HV Battery,36866.2,8.05,2025-02-17,1
Leaf,HV Battery,32524.9,8.22,2025-04-10,1
Leaf,HV Battery,34923.2,8.12,2025-01-18,1
Leaf,HV Battery,37713.6,7.48,2025-04-15,1
Leaf,HV Battery,38252.7,7.01,2025-05-21,0
Leaf,HV Battery,33553.8,7.54,2025-03-06,1
Leaf,HV Battery,33558.6,7.14,2025-03-30,0
Leaf,HV Battery,37201.8,7.53,2025-03-28,1
Leaf,HV Battery,35525.0,7.96,2025-02-12,0
Leaf,HV Battery,37315.7,8.3,2025-03-24,0
Leaf,HV Battery,33841.9,8.3,2025-02-14,1
Leaf,HV Battery,35672.4,7.76,2025-06-17,1
Leaf,HV Battery,34893.5,7.82,2025-05-08,0
Leaf,HV Battery,38117.6,7.95,2025-03-21,0
Leaf,HV Battery,37330.5,7.37,2025-01-20,0
Leaf,HV Battery,34621.8,7.73,2025-01-01,1
Leaf,HV Battery,36278.6,7.83,2025-02-05,0
Leaf,HV Battery,38567.3,7.44,2025-06-12,0
Leaf,HV Battery,36211.5,7.9,2025-04-04,0
Leaf,HV Battery,34677.1,7.67,2025-03-14,1
Leaf,HV Battery,34213.1,7.81,2025-05-05,1
Leaf,HV Battery,33053.4,8.35,2025-01-17,1
Leaf,HV Battery,34954.6,7.43,2025-04-30,0
Leaf,HV Battery,32312.3,7.56,2025-05-30,0
Leaf,HV Battery,34967.0,7.82,2025-05-19,0
Leaf,HV Battery,35015.4,8.82,2025-06-02,1
Leaf,HV Battery,33138.8,7.94,2025-06-30,1
Leaf,HV Battery,36104.6,7.18,2025-06-07,0
Leaf,HV Battery,34810.2,8.6,2025-03-12,0
Leaf,HV Battery,34460.5,8.48,2025-05-14,1
Leaf,HV Battery,35190.5,7.71,2025-05-15,1
Leaf,HV Battery,34723.5,7.32,2025-04-02,0
Leaf,HV Battery,33238.8,7.47,2025-04-20,1
Leaf,HV Battery,36717.9,7.91,2025-04-10,0
Leaf,HV Battery,34730.4,8.42,2025-06-04,0
Leaf,HV Battery,33894.8,7.88,2025-03-14,0
Leaf,HV Battery,33071.6,7.82,2025-05-10,1
Leaf,HV Battery,36297.6,7.62,2025-05-26,0
Leaf,HV Battery,35465.4,7.52,2025-06-03,0
Leaf,HV Battery,37032.7,8.04,2025-02-26,0
Leaf,HV Battery,36161.8,7.97,2025-01-15,1
